event_id,user_id,feature_id,event_timestamp,session_id,event_type
a6cee8eb-d36d-4d49-a175-e96d90df54be,U1091,F3,2024-02-13 20:41:00,S905,click
00704827-cb23-4338-8f70-5c7eef60937d,U1091,F4,2024-02-11 15:37:00,S781,use
9d79b718-226b-47a4-9caf-c2a1f9696cd6,U1091,F3,2024-03-30 16:53:00,S661,view
35396744-774d-49c9-91e9-fbe821fc8e4e,U1091,F3,2024-02-26 14:19:00,S680,complete
5c878c8f-4730-470e-99b6-5bb089637b7e,U1091,F3,2024-01-17 09:10:00,S908,click
c2fa4f9c-b40d-4514-95d9-063374135eac,U1091,F1,2024-02-03 07:30:00,S480,click
b575b3ff-3bac-4c3f-b1fa-e362acf636f2,U1091,F1,2024-02-06 01:09:00,S461,view
6cd70629-b239-4c20-a3f2-001a2397e0af,U1091,F2,2024-02-06 14:10:00,S733,click
4b1c85c2-2860-4877-ae7d-62f16016363f,U1091,F3,2024-04-28 05:45:00,S648,complete
3d34c4ab-2a6c-47f7-a60a-7ce673770f76,U1091,F2,2024-02-06 05:11:00,S959,use
1b8596a2-e037-4bd0-9730-04a7b85e59f7,U1091,F1,2024-03-31 22:57:00,S782,use
7ef39c5d-ae8d-4aaa-9c31-d7a5a91b851d,U1091,F4,2024-04-11 04:10:00,S343,use
ec284b0d-7feb-4d60-b6f5-f59b8fd06cc4,U1091,F3,2024-01-15 01:20:00,S688,use
2f8bdbdc-ea1d-4b82-bd8a-0fa9b964ed07,U1091,F4,2024-01-17 14:16:00,S478,click
9a5265b9-5d6c-426e-8d89-007c84981ad0,U1091,F5,2024-01-24 06:35:00,S824,click
a317fa53-e529-4ed8-bc27-aeb1fd034fc1,U1091,F5,2024-01-05 21:20:00,S452,click
b64737e1-558b-4978-82ee-52c41b286efb,U1091,F1,2024-01-19 11:28:00,S652,use
a0259bf8-cd81-4f6a-aa6b-41072465c4f3,U1091,F2,2024-01-21 17:19:00,S224,view
91223729-4449-4d6f-84de-913ccb471739,U1091,F3,2024-04-27 00:25:00,S611,click
2404e6cb-605e-40ee-a2cb-bfde3f21fa1b,U1091,F2,2024-04-08 04:29:00,S427,complete
526aee01-bd05-48aa-bbce-be60390ba59e,U1091,F1,2024-01-20 00:47:00,S659,complete
a5118df1-c022-41fb-9845-fdb33b76c6a8,U1091,F5,2024-03-05 10:41:00,S822,click
a7a3b23b-1d35-4c23-b1b8-8c5f5d8d2850,U1091,F5,2024-02-07 15:57:00,S396,complete
e318ab26-61eb-42bf-8bf0-5f37657ff71e,U1091,F2,2024-04-30 18:42:00,S250,use
c346d190-0ce3-4b94-aad9-85ba954113e9,U1092,F1,2024-03-13 23:58:00,S552,click
5cf3ead0-6064-4103-9b46-9a0861d87db1,U1092,F3,2024-02-13 22:07:00,S849,use
e8d1f715-37ac-4ee8-9cc5-fd7ea5c9ad1a,U1092,F4,2024-03-02 01:08:00,S794,view
b6e8f72a-e0b0-48ff-9ec4-30b273a99c8e,U1092,F1,2024-03-11 03:19:00,S125,use
5318d2cb-4872-490f-8e20-f10f6737154c,U1092,F5,2024-02-21 19:53:00,S325,use
f89ce8d0-63cc-402f-a0a1-07bce595002b,U1092,F5,2024-02-27 11:05:00,S434,use
5ebef097-9c85-40f5-8fa6-4b2927ebe6cb,U1092,F3,2024-01-08 19:41:00,S299,use
45ea8f71-6a08-42e5-8c65-da2311b5b1ba,U1092,F1,2024-03-15 16:14:00,S900,view
76615ff8-b3bb-4da9-9d84-dae8c90b3ed4,U1092,F1,2024-04-29 08:12:00,S123,use
a1abbeb4-8c21-45f5-ab3d-f396dd125d78,U1092,F5,2024-01-11 17:54:00,S556,click
3a81ea75-2cc3-484a-b5f4-43d6aedf659e,U1092,F5,2024-03-27 21:05:00,S624,complete
76f38669-b277-47e7-be09-53af7fe3641e,U1092,F2,2024-02-20 06:31:00,S425,complete
e1986d83-54da-481a-bb2c-1d9ed397c0ba,U1092,F5,2024-03-18 19:32:00,S157,click
2587a07d-80d7-422a-98d0-e3117297c073,U1092,F1,2024-04-26 21:23:00,S507,complete
3cb3eda8-de6b-4b67-99ba-d655e79eecc0,U1092,F1,2024-01-19 22:54:00,S537,click
7c697689-6509-45bd-93fd-d8d7311df31f,U1092,F5,2024-02-17 12:23:00,S112,use
d0a6e446-1caa-4fc1-9f7a-ae56011297b3,U1092,F5,2024-02-06 11:22:00,S415,use
7b3945a2-90fa-4ec1-8f0d-c5cc0f6295e4,U1092,F1,2024-02-27 17:05:00,S320,click
b53e7231-dcbd-49e5-b88e-2e2778ce6e46,U1092,F5,2024-04-03 14:47:00,S525,use
76b0ac7d-fe5e-463f-9e6f-c4dbc9220cc9,U1092,F2,2024-04-12 14:18:00,S267,use
12e7a25d-582a-4f3a-9d89-e7eb56c6f92a,U1092,F2,2024-04-13 23:57:00,S534,click
7d9de2a8-99e7-4589-9253-d6499fddb67d,U1092,F3,2024-04-03 13:08:00,S955,view
6d770bcc-60fb-4d45-8b41-7187328f85f8,U1092,F5,2024-03-16 19:05:00,S247,use
0593886a-7310-4e13-9350-031a353804d3,U1092,F4,2024-01-27 09:30:00,S988,click
4b348760-4295-43d4-a95f-d5c123169274,U1092,F2,2024-03-08 10:04:00,S704,use
43fd3ae8-beb6-48ae-8288-1b63eb5910ea,U1092,F3,2024-04-06 12:05:00,S106,use
e8b531e2-423e-4ba8-9b4d-796a43264fa8,U1092,F2,2024-02-22 20:58:00,S379,use
c37cac47-6bb8-4e20-bafa-9271b95ec7ee,U1092,F5,2024-02-23 05:35:00,S573,click
ba7f37d2-6325-4c6e-ab4e-8bb3b6ec9533,U1092,F5,2024-03-31 18:48:00,S240,view
4643db74-8061-4d6f-8f86-66c56d064c2c,U1092,F4,2024-01-26 05:53:00,S490,complete
07958a26-f483-491f-bce0-5139f30e1c2e,U1092,F3,2024-02-07 17:31:00,S143,complete
60d31fd1-40ef-413e-be9b-42edb8bbd064,U1092,F4,2024-04-15 09:53:00,S699,click
31316c8b-f249-40f6-a7f6-76eda08afccc,U1092,F3,2024-02-08 15:35:00,S857,complete
ac2d1bde-c31f-4198-b0c4-207e8761c6da,U1092,F3,2024-02-29 07:01:00,S910,click
f5519936-09e7-4b04-9f96-92b57937701c,U1092,F3,2024-01-01 04:16:00,S407,use
c027b773-d941-4d0e-bde7-eae2ddc9604f,U1093,F1,2024-03-22 20:30:00,S227,complete
06daaa0c-3d0a-4912-9416-3ceb1bc0baf9,U1093,F5,2024-03-24 21:57:00,S394,click
065a265c-5535-4f41-91e5-cdf48dda71f6,U1093,F3,2024-02-23 05:31:00,S804,complete
8f4cfc25-d633-4fe4-8125-8684778f1e2b,U1093,F2,2024-03-23 07:01:00,S222,complete
f24bdd2d-12e7-4e5f-91b4-f1f0b54806e0,U1093,F4,2024-04-07 08:31:00,S168,complete
2ca7219c-4d06-4528-8397-2cdb415d4026,U1093,F5,2024-03-17 23:23:00,S695,click
89ff1157-6e2b-4f99-bba1-e70d1fef556c,U1093,F3,2024-03-02 18:27:00,S989,use
6d763097-259f-4c46-a937-da302cd569c8,U1093,F3,2024-02-03 20:43:00,S587,click
003972b8-ed2b-4a2b-a12a-8e0b6ccc9e30,U1093,F4,2024-03-29 03:23:00,S624,view
02833951-e372-4172-8f9e-6044656a9ba8,U1093,F4,2024-04-03 18:01:00,S965,complete
7debb0c2-7c8e-40e8-a27a-d9d8f53881db,U1093,F3,2024-02-03 05:37:00,S159,complete
53874941-31be-4828-8000-d4c7f0272d29,U1093,F4,2024-01-19 10:29:00,S999,use
a09be5c0-1f9a-4eb4-a375-2af6da26c54a,U1093,F1,2024-03-29 04:22:00,S267,use
b1d09596-f918-4f9e-872f-8eb7a8844c33,U1093,F3,2024-01-07 08:23:00,S529,click
dbd289bc-43dc-454e-a838-df12cd13fa3d,U1093,F1,2024-03-22 11:03:00,S396,click
6b83d3b1-6a58-4034-aa89-c63be6331045,U1093,F1,2024-02-07 16:40:00,S178,click
d46beea3-93d1-4fcc-9c83-e122cbbf4558,U1093,F5,2024-03-06 06:49:00,S743,complete
56927155-73ec-4aac-9d5d-6ba922bd558d,U1093,F3,2024-01-24 03:38:00,S870,complete
e9608931-b6b1-4f5d-9f1e-d7e0e00c7039,U1093,F2,2024-01-22 17:20:00,S993,view
af151366-50e6-4382-ac41-af1af6d938ac,U1093,F2,2024-02-10 21:51:00,S408,complete
7505479d-c1b9-448c-a57d-c10fbebea6aa,U1093,F3,2024-02-04 21:44:00,S804,click
69791c47-5f9d-4b58-b389-6137806ad102,U1093,F3,2024-02-16 03:34:00,S693,use
2a3806fa-554d-42ec-a6e5-593249a78952,U1093,F3,2024-02-15 04:00:00,S240,click
cba7dd87-e802-4e3b-8ac6-66e87d63d1da,U1093,F3,2024-03-07 09:23:00,S897,complete
7b208ac5-b834-476d-ba73-ce6000635aa3,U1093,F2,2024-03-03 13:21:00,S266,view
81422b82-97e1-4cef-b5e9-ab8ca2367512,U1093,F5,2024-01-14 06:09:00,S615,click
78f62794-ea87-4ba0-81a1-333de698b7fc,U1093,F2,2024-01-29 06:50:00,S672,click
15515452-7fdd-4c5b-b641-775b5b48ba98,U1093,F1,2024-03-19 22:53:00,S638,complete
ce383646-ba34-45b6-b836-71bb0b2511b0,U1093,F2,2024-04-18 17:45:00,S664,use
b740c95d-c215-4913-bd58-96b8354ead7d,U1093,F1,2024-03-30 03:26:00,S571,complete
273783b5-c91e-4966-aee1-976bb7493e36,U1093,F5,2024-04-27 02:07:00,S938,use
851f3a5c-d6de-4cd4-afaf-8e0dfbed7044,U1093,F3,2024-01-17 00:30:00,S456,view
3e81460c-0ed1-4272-9ed0-4db60ce68765,U1093,F2,2024-02-09 22:23:00,S242,complete
8d199cd0-9cf2-404d-bb4f-d3211f95f9df,U1093,F5,2024-04-14 14:56:00,S711,use
d181c60c-17c7-4cb4-bb5c-1843c0a2d525,U1093,F4,2024-03-07 10:11:00,S826,click
0f9f0b49-75d4-46c6-8d0f-4fb648224afe,U1093,F2,2024-02-08 00:47:00,S934,complete
615b8d9c-07e5-483f-a19d-3eb59c1e2a59,U1093,F5,2024-01-16 07:08:00,S977,click
68216a78-9105-48d1-a4f4-dd497ee12da0,U1093,F5,2024-03-29 04:44:00,S332,click
61ed76c7-062d-4f94-bbd2-2958eae33742,U1093,F5,2024-02-09 04:13:00,S233,view
bfd64e62-d630-4d49-99d0-529f0150f4dd,U1093,F4,2024-01-11 13:44:00,S881,complete
15eea979-aa75-4f08-a89b-6eadab3ac520,U1094,F5,2024-01-15 02:01:00,S893,click
30101c88-6102-46e4-959f-ffc9e21c9a43,U1094,F5,2024-03-02 13:02:00,S301,use
a09bf68f-4529-432a-895f-f6d8143c8b48,U1094,F4,2024-01-14 01:50:00,S775,click
5066c54e-459e-44fb-a10f-d8f97eb8ad36,U1094,F4,2024-03-06 18:03:00,S580,click
e8d3e0c2-2914-4a1a-8785-5a57e477904f,U1094,F5,2024-01-16 08:02:00,S167,use
1d3945cb-3a98-4739-8d77-abf44cfd173b,U1094,F2,2024-02-08 21:00:00,S872,complete
84986341-7fb6-4e56-9d2f-96ae34cf35ba,U1094,F5,2024-01-13 03:58:00,S716,complete
98ba3a17-e265-4b63-9e9d-84225390b745,U1094,F2,2024-01-27 18:57:00,S304,use
ce778ad1-c6eb-4b6b-b450-48724547701e,U1094,F4,2024-01-24 21:22:00,S129,complete
fdd7992b-c8de-4a51-8ca4-8f5303f767d2,U1094,F3,2024-01-12 04:54:00,S864,view
5b807e4a-b858-4eb0-b859-8826c196c5ab,U1094,F1,2024-04-30 08:37:00,S456,click
9309c01b-2dae-466b-a7d8-3d43384cec5c,U1094,F5,2024-02-15 05:54:00,S612,use
1094e9ac-91e9-4520-bdee-76020ec3849e,U1094,F4,2024-04-09 23:39:00,S347,use
7b94141e-8f24-461b-920f-15361389d426,U1094,F5,2024-03-05 18:04:00,S201,use
035d3030-a35b-4c03-a62f-a1cbb997ed75,U1094,F3,2024-04-14 18:48:00,S114,click
69ab8d4d-9e80-4f54-bfad-b2a5aecbb775,U1094,F5,2024-03-08 06:45:00,S296,view
93fc12e4-3ee7-4a89-aa9d-fe3faffe34db,U1094,F5,2024-02-06 05:57:00,S872,click
e839778f-0c13-43c0-b656-f5f969384e84,U1094,F5,2024-03-09 00:46:00,S201,complete
679a8f26-bad6-48d9-99e5-2a83d40f8658,U1094,F4,2024-04-28 06:58:00,S616,use
d1155cd1-5e1c-437a-97bb-f67de66a5d6f,U1094,F2,2024-04-18 22:30:00,S475,click
c0f2aab8-9845-4e6d-9f45-6f60395432c1,U1094,F2,2024-03-30 18:11:00,S550,use
b8e6f0b8-7c92-40ca-b4fb-8f938051de65,U1094,F4,2024-03-27 03:11:00,S954,use
7e49d691-9fbf-45ca-a46f-3e088ad5048a,U1094,F3,2024-02-15 12:27:00,S319,click
c0fd7dec-8498-4825-a4fc-194054b7f0c1,U1094,F4,2024-03-06 07:26:00,S215,view
d4c401d9-f7a8-4130-b4e5-c5357b67bb95,U1094,F2,2024-04-07 10:07:00,S577,complete
9f3de77a-c9f9-484d-890d-116f818eefb4,U1094,F1,2024-01-15 16:08:00,S607,use
e64b1e46-c54f-47e5-a1d9-2b954df6d0b6,U1094,F1,2024-04-07 11:45:00,S395,use
3af0248f-b7ab-40b2-a5e7-848416cfcccc,U1094,F2,2024-03-12 23:02:00,S184,click
78318f18-1efa-4a47-a818-5f37d39b0df5,U1094,F1,2024-02-11 15:07:00,S494,use
3352653c-3696-4872-87dd-5e6ce571c14b,U1094,F5,2024-02-06 14:38:00,S853,view
0ca1e296-7b75-4f41-a69a-a287858a9114,U1094,F4,2024-02-09 21:53:00,S554,view
f4c8beb8-928e-476f-81da-6c36c3259a6d,U1094,F4,2024-01-29 17:26:00,S397,click
9b173ebb-9470-4348-9307-5766b0055cb9,U1094,F2,2024-04-19 13:12:00,S977,click
f9d58fa8-3e76-41f5-b5c0-49492d9f644c,U1094,F2,2024-01-09 15:43:00,S476,view
83189d7b-dd95-4154-8bed-a27c836b083a,U1094,F2,2024-01-23 00:43:00,S603,click
5ee03ff8-0b11-40ff-91ce-10fcfd1dbc44,U1095,F4,2024-01-14 12:28:00,S635,view
f6a02700-043a-49f2-b6d3-bc52ed97535c,U1095,F2,2024-03-25 21:05:00,S222,view
e3f57186-3c21-4a4f-b00d-acf342f3a07b,U1095,F5,2024-01-19 12:25:00,S811,use
dbc395bc-27eb-45b9-87ed-987628ce9225,U1095,F3,2024-03-16 03:47:00,S272,use
0377ad9d-20ad-4668-aa39-4f0ce6cb8070,U1095,F1,2024-01-09 11:12:00,S446,complete
04b7979a-a9e6-4f61-b331-ba5b6fc9b83c,U1095,F1,2024-01-26 19:54:00,S513,view
832260f6-75b5-4e3a-9f64-f733c383c1a4,U1095,F5,2024-01-16 07:53:00,S534,use
b9cd9600-bedf-4efc-b6c2-43f3aa29172d,U1095,F5,2024-04-02 15:17:00,S883,complete
4feea611-afb6-4592-9088-c1547902a9e7,U1095,F1,2024-04-01 18:37:00,S379,use
5335fe07-b605-468d-b090-83a9223f74be,U1095,F2,2024-04-06 20:25:00,S464,use
d14e96de-ef2b-413c-b322-9e5a42893dbe,U1095,F1,2024-03-01 21:38:00,S514,use
a4c13658-266a-432f-949c-2e8dfa52c098,U1095,F5,2024-03-03 16:17:00,S250,use
dc2c8191-c1d6-477a-aeda-6511cdc315d9,U1095,F3,2024-04-08 14:06:00,S225,use
c2dda150-cc38-4097-85fa-d73ece2e0afc,U1095,F1,2024-02-02 15:31:00,S336,complete
e8a6d1da-9868-4afe-a6dc-e09e8c04933e,U1095,F3,2024-03-21 04:01:00,S201,complete
64b6f8db-00be-4bd4-8192-ffa2731f4496,U1095,F5,2024-04-04 01:53:00,S169,view
0f3baceb-8f2c-466f-bca3-5455e7617d77,U1095,F3,2024-03-04 21:01:00,S283,view
68a8cd47-f038-4d4f-844f-4df5335d6597,U1095,F3,2024-02-18 19:43:00,S434,click
0bfb8705-780e-4f77-96b7-c287b0c0f54b,U1095,F5,2024-01-20 09:39:00,S738,view
bb615490-19a4-46a8-bc42-5145de6f9da6,U1095,F3,2024-01-13 02:42:00,S869,view
5f4cf797-9b69-4404-9e5e-239fd69fb7ed,U1095,F4,2024-03-07 15:50:00,S577,view
99ab1515-d4a0-42ea-b55f-94fa918531c9,U1095,F1,2024-01-26 09:42:00,S609,complete
849ad047-cb73-4e2f-9a3e-451140e5e59e,U1095,F1,2024-03-03 16:16:00,S655,click
d42f29a9-1f2e-4ae4-a215-6105f1c55386,U1095,F4,2024-02-13 17:34:00,S118,complete
25153917-edc5-481b-bfe3-bf966211410d,U1095,F2,2024-04-07 01:27:00,S221,use
e144d90b-7a25-4af6-b8ca-135d8f0c37d3,U1095,F4,2024-02-19 14:20:00,S973,complete
284c0e0d-4144-4c94-91f6-21ea0e392006,U1095,F4,2024-02-18 14:29:00,S136,view
ff74ae6f-2cc8-4ec8-ae5d-b10f25fe8fd1,U1095,F4,2024-01-05 05:35:00,S775,use
85bfc66d-2f3e-40a1-9518-19be063752e6,U1095,F4,2024-04-20 09:56:00,S823,view
5ce235f2-fd61-42d8-a256-a10db4e1602e,U1095,F5,2024-01-22 15:27:00,S237,use
aa2aa440-7b15-4cb1-931f-33641278735f,U1095,F5,2024-02-09 22:24:00,S599,click
e99f1358-e6f2-4125-aeda-75fbe89dc328,U1096,F2,2024-01-15 18:43:00,S602,click
58530d55-7426-472e-80a9-4f897ba35122,U1096,F3,2024-03-25 17:43:00,S652,use
57f520f0-2f0c-4819-b92a-8d36fa56718d,U1096,F5,2024-03-14 15:30:00,S675,view
a4ca4159-ec82-4c18-8417-9d90ce922a0d,U1096,F5,2024-04-19 05:32:00,S157,click
96944417-4253-4313-a683-380b8b2c52e4,U1096,F3,2024-02-20 08:31:00,S705,use
bd4849bd-a085-43d5-ad18-908425223a6c,U1096,F2,2024-02-18 19:43:00,S461,complete
5232650c-305e-4b3b-a686-c69f914d5921,U1096,F1,2024-04-08 09:20:00,S162,use
599193db-225e-4e15-bc4c-9c60eca30f25,U1096,F4,2024-01-04 18:02:00,S231,click
b3c6c08e-dc6d-4d02-b681-9dcac33a0b88,U1096,F5,2024-04-17 11:22:00,S928,click
206bd87b-c66a-4b04-8ff2-645a5fcf1b8f,U1096,F4,2024-04-04 18:01:00,S883,use
05aa3ede-7e45-4be1-8c98-3ccba0276c47,U1096,F2,2024-04-24 20:21:00,S489,complete
a2db9277-7983-4bc0-ad51-3919829ff2f5,U1096,F3,2024-01-13 13:22:00,S465,use
c7c68afa-513f-4898-9609-5db60c5594df,U1096,F4,2024-02-22 11:03:00,S777,view
8cb01c6d-fb55-4f93-a702-22f14e99d7b5,U1096,F2,2024-02-01 07:15:00,S763,complete
076c50e1-d9af-409b-b6b7-85be4218f373,U1096,F3,2024-02-09 18:05:00,S804,complete
20a769ec-6d70-4bab-805a-268d9f8f7a10,U1096,F1,2024-01-09 09:07:00,S445,view
ca5978af-d8f4-4056-8f10-074abbd1a6a3,U1096,F2,2024-01-22 00:34:00,S433,use
5f986592-02e0-4c59-be9f-ebe35b99c8c9,U1096,F1,2024-01-05 14:42:00,S984,click
bccbf7be-a577-4321-a218-6e662871db8c,U1096,F5,2024-02-24 18:32:00,S531,click
4e6ca0a4-c0f3-4897-b24a-3d7c3126c4c0,U1096,F1,2024-02-04 00:44:00,S580,use
ebf16b4d-0f07-465e-80d7-97568ec48ec4,U1096,F1,2024-03-16 00:20:00,S486,complete
6353fb15-7d5c-415f-8f9b-3bd47e5e0f0e,U1096,F4,2024-03-14 12:20:00,S686,click
7ea76159-8e03-44bf-a10d-ac78ca8d6e02,U1096,F5,2024-01-13 15:06:00,S807,complete
21b35c3e-7d24-4aeb-893d-2b63fbe56079,U1096,F4,2024-03-27 06:21:00,S608,view
e3e16bbf-3c54-4d28-bf1a-ad43ac9e60e7,U1096,F2,2024-03-05 21:21:00,S270,use
33114743-b12d-4f5c-8367-37e6707ad662,U1096,F4,2024-03-19 09:23:00,S546,complete
42701ba1-cfb4-4f5f-9453-61419ff3d772,U1096,F5,2024-01-26 15:40:00,S967,complete
9e8fa24e-83be-4548-8dd4-dc0be698a40e,U1096,F1,2024-04-10 02:53:00,S970,complete
1074dec5-9697-4787-90c6-9056127f4987,U1096,F5,2024-03-09 06:18:00,S371,complete
a07c2df5-29d7-408f-ba9c-29b474e8aac6,U1096,F4,2024-01-07 09:36:00,S511,use
54d9df3e-6426-4f97-ac7a-642bfa1bb98b,U1096,F5,2024-04-12 07:39:00,S860,click
8aecdfba-4e79-4215-a983-7ad3294605d4,U1096,F1,2024-01-12 22:54:00,S692,click
118ac3c4-1f75-44f3-b445-484ec42e6546,U1096,F1,2024-01-13 18:21:00,S379,use
97bb5db8-42ba-4a89-8179-4673479e011c,U1096,F5,2024-01-09 18:51:00,S643,click
d3e5bad2-bb18-46b8-8f86-5fb385075ba3,U1097,F2,2024-02-24 06:22:00,S914,view
6e088698-63bc-407a-9d87-d01fa7b3a648,U1097,F1,2024-01-10 20:52:00,S409,click
b17f99bb-a750-4b49-b39e-3cc48b810693,U1097,F2,2024-03-05 09:27:00,S779,complete
8675dae5-b1b1-4ba4-99d2-b6991de9e7db,U1097,F1,2024-03-10 10:12:00,S524,use
3cf4f605-0348-4945-afce-f6df9166b44a,U1097,F3,2024-02-21 08:39:00,S627,use
1ec8debf-0def-44db-ae35-edb3d3f7a205,U1097,F1,2024-02-28 21:48:00,S660,click
c4960b58-2e9d-4a70-ab63-2a3742ec8fc8,U1097,F2,2024-01-24 00:40:00,S820,click
25ca58e0-1f18-4a9b-a4a6-917852494fb5,U1097,F2,2024-03-07 05:36:00,S611,complete
081e4b8b-a8e1-446c-a06b-a47ab6cef8eb,U1097,F5,2024-01-28 21:52:00,S860,use
c70201ee-5dab-4d92-ae16-96bed7275a30,U1097,F5,2024-04-30 14:17:00,S753,use
a13e6c99-f1c6-4412-be14-75ab19f9fd14,U1097,F2,2024-03-09 19:54:00,S887,complete
0eff6f23-4a7a-4425-bafb-c53ded8aa0cc,U1097,F3,2024-04-26 13:59:00,S679,click
9102b985-946d-488d-94da-2f8c306f683e,U1097,F5,2024-04-03 20:03:00,S634,use
3bfaaaed-a47f-4272-b486-9ee46d7b0734,U1097,F1,2024-01-26 11:29:00,S251,use
b4817b32-b601-45e3-bb16-e3e482f5ebff,U1097,F2,2024-01-31 04:47:00,S801,view
e22d1d81-7abe-4b8b-a929-886e6683141a,U1097,F4,2024-04-07 09:54:00,S545,click
03b12ac1-0853-43ff-a579-f8194df8fed8,U1097,F5,2024-02-22 10:55:00,S950,click
6d03601e-c89e-44a8-beb6-0335d0b2dfff,U1097,F1,2024-04-26 02:40:00,S308,click
94f23416-a584-4796-a4d4-85d51a0b6496,U1097,F2,2024-04-18 13:17:00,S943,click
292b1786-e94c-4180-93e1-83a1c902cb40,U1097,F4,2024-02-06 20:10:00,S362,click
4bb0d410-2063-4fcb-8156-47c041709f7d,U1097,F3,2024-03-28 19:15:00,S515,complete
3f9f6db2-56a9-4d91-befe-e32087199226,U1097,F5,2024-01-31 03:09:00,S296,view
ed3afbc9-a756-497c-a94c-02bb3f0b44a3,U1097,F1,2024-01-04 07:51:00,S947,use
3f3d4a30-4ffa-4699-83ad-86ebd99f45c7,U1097,F1,2024-02-09 14:31:00,S673,view
e539be7d-7f96-4859-a607-f2aa89ddb508,U1097,F5,2024-02-25 13:41:00,S137,view
7cb959d2-b1d4-4e13-bce3-420618444095,U1098,F5,2024-01-21 08:08:00,S129,complete
7f54853d-8ef1-4179-8c8d-213be5b56370,U1098,F2,2024-02-03 08:42:00,S663,click
54391fe8-2aea-4dc1-a2db-3c576426f43d,U1098,F1,2024-01-23 20:54:00,S143,click
e5c6df99-cf38-405b-89c8-8900305af3e3,U1098,F4,2024-04-02 15:50:00,S120,view
1ad221da-833a-497a-9742-dbfc7fc75ca2,U1098,F4,2024-01-08 02:20:00,S716,use
0200399a-98cb-4c3a-882f-4dd7e93137b2,U1098,F2,2024-02-08 02:57:00,S516,click
7bef18d7-033f-4a0d-a948-7ba69e8b0c76,U1098,F4,2024-04-24 11:42:00,S773,view
83650063-e17e-49b8-a137-b88f2d3ad086,U1098,F2,2024-04-23 02:25:00,S959,use
88954966-6d5d-4266-9127-5af682420606,U1098,F3,2024-04-02 04:15:00,S214,use
ce207555-54a3-4162-a263-0f0db279babb,U1098,F4,2024-03-14 23:32:00,S223,complete
003d813a-ba19-4762-a455-a7d2b15a0884,U1098,F4,2024-03-07 21:53:00,S694,view
3f4d2857-a7a3-42a1-8539-ea35fb20b654,U1098,F1,2024-04-09 16:16:00,S608,view
67e38033-1264-4f2d-85ef-bc0bf4f0c021,U1098,F3,2024-04-23 02:15:00,S714,complete
d0ba0987-e7c9-41c2-b799-12e1a22931cd,U1098,F2,2024-01-16 10:21:00,S952,view
a17b1bfe-1e83-423d-bd7d-02b2a1502e0a,U1098,F5,2024-03-15 23:24:00,S925,view
5174203f-c0f1-42dc-84fd-6be9fed7f599,U1098,F5,2024-04-05 23:15:00,S533,complete
a9c599e0-2632-40df-a98f-0504f72e3c05,U1099,F4,2024-01-19 03:11:00,S319,complete
34b4f384-b5cf-45d0-9355-0906d9fd96bd,U1099,F5,2024-02-05 14:26:00,S360,complete
c9d6e93c-986f-4c48-9abc-614231b1bcee,U1099,F4,2024-04-20 18:03:00,S602,view
c072459e-212f-4175-bf45-3b01dba27dbf,U1099,F1,2024-03-09 11:44:00,S215,view
6cecbcdf-0d18-4fdc-8478-7c094a6ddf05,U1099,F5,2024-02-10 17:27:00,S586,use
21406376-ca46-415f-bd6d-eb4274f0ba90,U1099,F5,2024-03-28 07:17:00,S903,click
10c882e9-ff35-47f5-b285-ef946ccae8ee,U1099,F1,2024-04-29 04:23:00,S586,click
d7f8ac45-ea4f-4ba3-9d88-abe9bf251c58,U1099,F3,2024-04-01 11:52:00,S415,use
63977a81-5dbe-4499-80ef-c4794822562a,U1099,F5,2024-01-03 20:57:00,S720,view
46186d01-0733-4eae-b241-e1e63fbc5df4,U1099,F2,2024-01-05 23:42:00,S918,click
6344b652-78ea-480e-a706-633cbfb0243d,U1099,F1,2024-04-30 01:44:00,S907,view
5459243d-fb83-4ab1-9c28-693d81996178,U1099,F2,2024-03-26 07:16:00,S665,click
fb7b8674-ff46-4571-86d1-7047a42e00b8,U1099,F3,2024-02-19 09:40:00,S817,use
504978ce-3bc1-40af-85b5-55583242bb27,U1099,F3,2024-02-16 21:07:00,S647,use
c790b354-58f9-4c1f-b29f-a7a98356cbca,U1099,F4,2024-04-20 07:54:00,S553,click
0586157e-69ce-4d3e-9aec-4d16ab501992,U1099,F5,2024-02-19 00:58:00,S502,use
c3178718-5073-4132-9eb5-b29b0508ee9a,U1100,F5,2024-04-27 08:19:00,S192,click
6b66fea1-535b-42ed-a366-94dd1e87247b,U1100,F4,2024-04-29 07:19:00,S315,view
dd3ea6c9-259f-45fc-8033-630b3305d5d0,U1100,F1,2024-04-20 05:58:00,S549,complete
731a12de-e75c-4148-817f-7c8e9d23f48c,U1100,F5,2024-03-21 10:56:00,S931,click
982ccca0-7af5-4ca4-b779-06c0de7333db,U1100,F3,2024-04-08 20:26:00,S908,use
372c9147-35ff-4bed-9457-3d2d5cad4efa,U1100,F3,2024-01-05 08:55:00,S182,view
e4d47a04-c443-4db0-8e38-d8c7f69c469c,U1100,F4,2024-04-15 15:30:00,S854,view
c5725fa6-165d-4ef5-bbc6-255e9baf57a1,U1100,F5,2024-02-22 10:45:00,S532,click
7c901a1f-f93c-4010-8d39-ec30d6255d73,U1100,F1,2024-04-22 03:52:00,S264,use
d2ec77b2-fc8e-4f1d-9d00-6831573ece99,U1100,F5,2024-03-30 08:32:00,S167,use
